LOCATION_NAME,SAMPLE COLLECTION TIME,DOSE EQUIVALENT RATE (nSv/h),GAMMA COUNT RATE R02 (CPM),GAMMA COUNT RATE R03 (CPM),GAMMA COUNT RATE R04 (CPM),GAMMA COUNT RATE R05 (CPM),GAMMA COUNT RATE R06 (CPM),GAMMA COUNT RATE R07 (CPM),GAMMA COUNT RATE R08 (CPM),GAMMA COUNT RATE R09 (CPM),STATUS,SUM OF COUNT RATE R02 AND R03 (CPM)
FL: JACKSONVILLE,07/31/2020 19:44:00,34.0,1182.0,650.0,204.0,107.0,69.0,83.0,46.0,22.0,APPROVED,1832.0
FL: JACKSONVILLE,07/31/2020 20:44:00,36.0,1193.0,658.0,206.0,110.0,71.0,86.0,47.0,23.0,APPROVED,1851.0
FL: JACKSONVILLE,07/31/2020 21:44:00,35.0,1214.0,668.0,202.0,109.0,72.0,85.0,48.0,25.0,APPROVED,1882.0
FL: JACKSONVILLE,07/31/2020 22:44:00,35.0,1189.0,661.0,206.0,108.0,70.0,85.0,47.0,24.0,APPROVED,1850.0
FL: JACKSONVILLE,07/31/2020 23:44:00,34.0,1194.0,657.0,201.0,109.0,72.0,84.0,46.0,23.0,APPROVED,1851.0
FL: JACKSONVILLE,08/01/2020 00:45:00,37.0,1191.0,651.0,203.0,106.0,71.0,81.0,44.0,23.0,APPROVED,1842.0
FL: JACKSONVILLE,08/01/2020 01:45:00,33.0,1186.0,640.0,201.0,107.0,70.0,82.0,46.0,23.0,APPROVED,1826.0
FL: JACKSONVILLE,08/01/2020 02:45:00,35.0,1179.0,635.0,199.0,102.0,70.0,77.0,44.0,22.0,APPROVED,1814.0
FL: JACKSONVILLE,08/01/2020 03:45:00,34.0,1191.0,645.0,196.0,105.0,71.0,81.0,44.0,22.0,APPROVED,1836.0
FL: JACKSONVILLE,08/01/2020 04:45:00,35.0,1217.0,648.0,204.0,108.0,72.0,81.0,44.0,22.0,APPROVED,1865.0
FL: JACKSONVILLE,08/01/2020 05:46:00,33.0,1211.0,669.0,207.0,113.0,75.0,81.0,46.0,24.0,APPROVED,1880.0
FL: JACKSONVILLE,08/01/2020 06:46:00,34.0,1216.0,664.0,207.0,110.0,75.0,83.0,46.0,23.0,APPROVED,1880.0
FL: JACKSONVILLE,08/01/2020 07:46:00,35.0,1211.0,666.0,205.0,109.0,74.0,86.0,47.0,23.0,APPROVED,1877.0
FL: JACKSONVILLE,08/01/2020 08:46:00,35.0,1209.0,663.0,210.0,111.0,74.0,83.0,46.0,23.0,APPROVED,1872.0
FL: JACKSONVILLE,08/01/2020 09:47:00,34.0,1204.0,664.0,204.0,112.0,75.0,83.0,47.0,23.0,APPROVED,1868.0
FL: JACKSONVILLE,08/01/2020 10:47:00,36.0,1209.0,668.0,210.0,112.0,73.0,84.0,46.0,23.0,APPROVED,1877.0
FL: JACKSONVILLE,08/01/2020 11:47:00,35.0,1210.0,673.0,209.0,112.0,75.0,86.0,47.0,24.0,APPROVED,1883.0
FL: JACKSONVILLE,08/01/2020 12:47:00,34.0,1206.0,653.0,206.0,110.0,73.0,84.0,45.0,24.0,APPROVED,1859.0
FL: JACKSONVILLE,08/01/2020 13:47:00,34.0,1186.0,650.0,204.0,108.0,71.0,81.0,46.0,23.0,APPROVED,1836.0
FL: JACKSONVILLE,08/01/2020 14:48:00,36.0,1185.0,644.0,199.0,106.0,72.0,81.0,44.0,23.0,APPROVED,1829.0
FL: JACKSONVILLE,08/01/2020 15:48:00,34.0,1180.0,644.0,203.0,106.0,71.0,83.0,45.0,23.0,APPROVED,1824.0
FL: JACKSONVILLE,08/01/2020 16:48:00,34.0,1186.0,646.0,202.0,106.0,70.0,81.0,46.0,23.0,APPROVED,1832.0
FL: JACKSONVILLE,08/01/2020 17:48:00,34.0,1187.0,641.0,200.0,108.0,69.0,81.0,44.0,23.0,APPROVED,1828.0
FL: JACKSONVILLE,08/01/2020 18:48:00,35.0,1184.0,648.0,200.0,104.0,72.0,82.0,43.0,23.0,APPROVED,1832.0
FL: JACKSONVILLE,08/01/2020 19:49:00,33.0,1174.0,637.0,196.0,102.0,69.0,79.0,46.0,23.0,APPROVED,1811.0
FL: JACKSONVILLE,08/01/2020 20:49:00,35.0,1175.0,642.0,196.0,103.0,67.0,79.0,44.0,23.0,APPROVED,1817.0
FL: JACKSONVILLE,08/01/2020 21:49:00,34.0,1172.0,633.0,194.0,104.0,68.0,81.0,47.0,22.0,APPROVED,1805.0
FL: JACKSONVILLE,08/01/2020 22:49:00,35.0,1174.0,632.0,196.0,103.0,70.0,79.0,45.0,24.0,APPROVED,1806.0
FL: JACKSONVILLE,08/01/2020 23:49:00,35.0,1150.0,621.0,196.0,99.0,68.0,78.0,42.0,25.0,APPROVED,1771.0
FL: JACKSONVILLE,08/02/2020 00:50:00,33.0,1162.0,620.0,192.0,99.0,69.0,78.0,43.0,22.0,APPROVED,1782.0
FL: JACKSONVILLE,08/02/2020 01:50:00,35.0,1162.0,609.0,193.0,100.0,67.0,77.0,45.0,24.0,APPROVED,1771.0
FL: JACKSONVILLE,08/02/2020 02:50:00,35.0,1160.0,620.0,192.0,102.0,68.0,75.0,42.0,22.0,APPROVED,1780.0
FL: JACKSONVILLE,08/02/2020 03:50:00,34.0,1147.0,610.0,191.0,99.0,68.0,75.0,42.0,22.0,APPROVED,1757.0
FL: JACKSONVILLE,08/02/2020 04:51:00,35.0,1152.0,617.0,193.0,100.0,67.0,78.0,42.0,22.0,APPROVED,1769.0
FL: JACKSONVILLE,08/02/2020 05:51:00,33.0,1157.0,609.0,192.0,100.0,70.0,75.0,42.0,23.0,APPROVED,1766.0
FL: JACKSONVILLE,08/02/2020 06:51:00,32.0,1162.0,611.0,190.0,100.0,70.0,78.0,42.0,23.0,APPROVED,1773.0
FL: JACKSONVILLE,08/02/2020 07:51:00,35.0,1157.0,615.0,190.0,99.0,68.0,76.0,42.0,22.0,APPROVED,1772.0
FL: JACKSONVILLE,08/02/2020 08:51:00,34.0,1162.0,622.0,196.0,101.0,69.0,79.0,43.0,21.0,APPROVED,1784.0
FL: JACKSONVILLE,08/02/2020 09:52:00,34.0,1164.0,619.0,196.0,103.0,68.0,79.0,41.0,22.0,APPROVED,1783.0
FL: JACKSONVILLE,08/02/2020 10:52:00,35.0,1160.0,623.0,193.0,103.0,70.0,79.0,42.0,23.0,APPROVED,1783.0
FL: JACKSONVILLE,08/02/2020 11:52:00,35.0,1160.0,621.0,195.0,103.0,69.0,77.0,44.0,24.0,APPROVED,1781.0
FL: JACKSONVILLE,08/02/2020 12:52:00,35.0,1151.0,618.0,198.0,100.0,68.0,77.0,41.0,22.0,APPROVED,1769.0
FL: JACKSONVILLE,08/02/2020 13:52:00,33.0,1152.0,617.0,194.0,99.0,68.0,78.0,42.0,23.0,APPROVED,1769.0
FL: JACKSONVILLE,08/02/2020 14:53:00,35.0,1158.0,613.0,191.0,99.0,67.0,78.0,43.0,22.0,APPROVED,1771.0
FL: JACKSONVILLE,08/02/2020 15:53:00,33.0,1155.0,615.0,193.0,98.0,67.0,77.0,44.0,21.0,APPROVED,1770.0
FL: JACKSONVILLE,08/02/2020 16:53:00,34.0,1163.0,622.0,189.0,101.0,69.0,76.0,42.0,22.0,APPROVED,1785.0
FL: JACKSONVILLE,08/02/2020 17:53:00,34.0,1157.0,618.0,195.0,101.0,67.0,77.0,43.0,22.0,APPROVED,1775.0
FL: JACKSONVILLE,08/02/2020 18:53:00,34.0,1164.0,621.0,193.0,98.0,67.0,75.0,44.0,22.0,APPROVED,1785.0
FL: JACKSONVILLE,08/02/2020 19:54:00,36.0,1170.0,614.0,192.0,101.0,69.0,77.0,44.0,23.0,APPROVED,1784.0
FL: JACKSONVILLE,08/02/2020 20:54:00,33.0,1166.0,617.0,195.0,99.0,70.0,76.0,44.0,23.0,APPROVED,1783.0
FL: JACKSONVILLE,08/02/2020 21:54:00,33.0,1167.0,620.0,191.0,100.0,67.0,78.0,44.0,22.0,APPROVED,1787.0
FL: JACKSONVILLE,08/02/2020 22:54:00,36.0,1167.0,617.0,193.0,100.0,70.0,79.0,43.0,23.0,APPROVED,1784.0
FL: JACKSONVILLE,08/02/2020 23:54:00,35.0,1170.0,626.0,191.0,100.0,68.0,77.0,43.0,23.0,APPROVED,1796.0
FL: JACKSONVILLE,08/03/2020 00:55:00,35.0,1165.0,615.0,193.0,102.0,67.0,77.0,43.0,22.0,APPROVED,1780.0
FL: JACKSONVILLE,08/03/2020 01:55:00,35.0,1156.0,613.0,193.0,99.0,69.0,74.0,42.0,22.0,APPROVED,1769.0
FL: JACKSONVILLE,08/03/2020 02:55:00,35.0,1154.0,613.0,191.0,99.0,68.0,77.0,42.0,22.0,APPROVED,1767.0
FL: JACKSONVILLE,08/03/2020 03:55:00,34.0,1156.0,609.0,193.0,97.0,69.0,76.0,41.0,21.0,APPROVED,1765.0
FL: JACKSONVILLE,08/03/2020 04:56:00,33.0,1150.0,615.0,190.0,100.0,67.0,75.0,41.0,22.0,APPROVED,1765.0
FL: JACKSONVILLE,08/03/2020 05:56:00,35.0,1158.0,612.0,190.0,97.0,70.0,76.0,41.0,22.0,APPROVED,1770.0
FL: JACKSONVILLE,08/03/2020 06:56:00,35.0,1159.0,613.0,195.0,99.0,69.0,76.0,41.0,22.0,APPROVED,1772.0
FL: JACKSONVILLE,08/03/2020 07:56:00,36.0,1160.0,611.0,191.0,99.0,70.0,76.0,42.0,23.0,APPROVED,1771.0
FL: JACKSONVILLE,08/03/2020 08:56:00,35.0,1157.0,613.0,192.0,99.0,71.0,77.0,42.0,23.0,APPROVED,1770.0
FL: JACKSONVILLE,08/03/2020 09:57:00,35.0,1161.0,616.0,194.0,99.0,70.0,74.0,43.0,23.0,APPROVED,1777.0
FL: JACKSONVILLE,08/03/2020 10:57:00,33.0,1160.0,611.0,195.0,100.0,70.0,79.0,44.0,23.0,APPROVED,1771.0
FL: JACKSONVILLE,08/03/2020 11:57:00,33.0,1154.0,612.0,193.0,99.0,70.0,75.0,43.0,22.0,APPROVED,1766.0
FL: JACKSONVILLE,08/03/2020 12:57:00,33.0,1163.0,629.0,191.0,101.0,70.0,79.0,42.0,22.0,APPROVED,1792.0
FL: JACKSONVILLE,08/03/2020 13:57:00,35.0,1169.0,631.0,198.0,100.0,72.0,78.0,43.0,22.0,APPROVED,1800.0
FL: JACKSONVILLE,08/03/2020 14:58:00,34.0,1161.0,628.0,196.0,102.0,71.0,79.0,43.0,22.0,APPROVED,1789.0
FL: JACKSONVILLE,08/03/2020 15:58:00,35.0,1166.0,626.0,195.0,99.0,71.0,79.0,45.0,23.0,APPROVED,1792.0
FL: JACKSONVILLE,08/03/2020 16:58:00,34.0,1180.0,631.0,198.0,102.0,70.0,79.0,43.0,22.0,APPROVED,1811.0
FL: JACKSONVILLE,08/03/2020 17:58:00,36.0,1186.0,635.0,200.0,106.0,68.0,80.0,44.0,23.0,APPROVED,1821.0
FL: JACKSONVILLE,08/03/2020 18:58:00,35.0,1172.0,628.0,197.0,102.0,70.0,78.0,44.0,23.0,APPROVED,1800.0
FL: JACKSONVILLE,08/03/2020 19:59:00,33.0,1165.0,625.0,195.0,99.0,68.0,78.0,44.0,23.0,APPROVED,1790.0
FL: JACKSONVILLE,08/03/2020 20:59:00,35.0,1170.0,632.0,198.0,100.0,69.0,78.0,44.0,24.0,APPROVED,1802.0
FL: JACKSONVILLE,08/03/2020 21:59:00,35.0,1166.0,625.0,197.0,102.0,69.0,78.0,44.0,22.0,APPROVED,1791.0
FL: JACKSONVILLE,08/03/2020 22:59:00,35.0,1166.0,626.0,194.0,103.0,70.0,79.0,45.0,23.0,APPROVED,1792.0
FL: JACKSONVILLE,08/04/2020 00:00:00,35.0,1168.0,624.0,196.0,101.0,68.0,79.0,43.0,23.0,APPROVED,1792.0
FL: JACKSONVILLE,08/04/2020 01:00:00,35.0,1164.0,627.0,193.0,100.0,68.0,80.0,43.0,23.0,APPROVED,1791.0
FL: JACKSONVILLE,08/04/2020 02:00:00,36.0,1164.0,622.0,195.0,102.0,70.0,78.0,44.0,22.0,APPROVED,1786.0
FL: JACKSONVILLE,08/04/2020 03:00:00,34.0,1163.0,617.0,193.0,100.0,68.0,77.0,43.0,22.0,APPROVED,1780.0
FL: JACKSONVILLE,08/04/2020 04:00:00,33.0,1156.0,615.0,194.0,98.0,69.0,74.0,43.0,22.0,APPROVED,1771.0
FL: JACKSONVILLE,08/04/2020 05:01:00,34.0,1165.0,621.0,195.0,100.0,69.0,76.0,42.0,22.0,APPROVED,1786.0
FL: JACKSONVILLE,08/04/2020 06:01:00,35.0,1173.0,628.0,196.0,99.0,69.0,77.0,43.0,23.0,APPROVED,1801.0
FL: JACKSONVILLE,08/04/2020 07:01:00,34.0,1174.0,624.0,200.0,103.0,70.0,81.0,45.0,24.0,APPROVED,1798.0
FL: JACKSONVILLE,08/04/2020 08:01:00,34.0,1185.0,637.0,196.0,103.0,71.0,79.0,43.0,22.0,APPROVED,1822.0
FL: JACKSONVILLE,08/04/2020 09:01:00,35.0,1176.0,630.0,196.0,101.0,68.0,78.0,43.0,23.0,APPROVED,1806.0
FL: JACKSONVILLE,08/04/2020 10:02:00,36.0,1189.0,639.0,203.0,104.0,71.0,79.0,45.0,23.0,APPROVED,1828.0
FL: JACKSONVILLE,08/04/2020 11:02:00,35.0,1201.0,653.0,205.0,107.0,71.0,82.0,44.0,22.0,APPROVED,1854.0
FL: JACKSONVILLE,08/04/2020 12:02:00,36.0,1221.0,673.0,210.0,111.0,71.0,85.0,47.0,24.0,APPROVED,1894.0
FL: JACKSONVILLE,08/04/2020 13:02:00,36.0,1227.0,677.0,215.0,115.0,74.0,86.0,49.0,24.0,APPROVED,1904.0
FL: JACKSONVILLE,08/04/2020 14:03:00,36.0,1220.0,680.0,213.0,111.0,73.0,86.0,47.0,24.0,APPROVED,1900.0
FL: JACKSONVILLE,08/04/2020 15:03:00,37.0,1211.0,674.0,208.0,114.0,72.0,86.0,46.0,22.0,APPROVED,1885.0
FL: JACKSONVILLE,08/04/2020 15:41:00,37.0,1193.0,655.0,205.0,110.0,72.0,83.0,47.0,24.0,APPROVED,1848.0
FL: JACKSONVILLE,08/04/2020 16:45:00,37.0,1177.0,634.0,192.0,103.0,68.0,80.0,43.0,22.0,APPROVED,1811.0
FL: JACKSONVILLE,08/04/2020 17:45:00,35.0,1184.0,640.0,194.0,104.0,68.0,80.0,43.0,23.0,APPROVED,1824.0
FL: JACKSONVILLE,08/04/2020 18:46:00,36.0,1201.0,653.0,199.0,104.0,70.0,81.0,47.0,24.0,APPROVED,1854.0
FL: JACKSONVILLE,08/04/2020 19:46:00,35.0,1210.0,655.0,200.0,105.0,70.0,82.0,46.0,24.0,APPROVED,1865.0
FL: JACKSONVILLE,08/04/2020 20:46:00,34.0,1204.0,659.0,205.0,106.0,69.0,80.0,46.0,23.0,APPROVED,1863.0
FL: JACKSONVILLE,08/04/2020 21:46:00,35.0,1198.0,656.0,199.0,106.0,69.0,83.0,47.0,23.0,APPROVED,1854.0
FL: JACKSONVILLE,08/04/2020 22:47:00,34.0,1174.0,639.0,197.0,104.0,69.0,83.0,45.0,21.0,APPROVED,1813.0
FL: JACKSONVILLE,08/04/2020 23:47:00,36.0,1174.0,627.0,196.0,102.0,68.0,80.0,45.0,22.0,APPROVED,1801.0
FL: JACKSONVILLE,08/05/2020 00:47:00,35.0,1269.0,694.0,215.0,112.0,73.0,85.0,45.0,23.0,APPROVED,1963.0
FL: JACKSONVILLE,08/05/2020 01:47:00,41.0,1403.0,790.0,239.0,129.0,85.0,96.0,51.0,25.0,APPROVED,2193.0
FL: JACKSONVILLE,08/05/2020 02:47:00,38.0,1241.0,677.0,216.0,111.0,74.0,84.0,46.0,23.0,APPROVED,1918.0
FL: JACKSONVILLE,08/05/2020 03:48:00,36.0,1169.0,628.0,199.0,101.0,72.0,78.0,41.0,22.0,APPROVED,1797.0
FL: JACKSONVILLE,08/05/2020 04:48:00,34.0,1153.0,614.0,194.0,100.0,70.0,76.0,42.0,23.0,APPROVED,1767.0
FL: JACKSONVILLE,08/05/2020 05:48:00,35.0,1164.0,625.0,193.0,101.0,69.0,77.0,42.0,22.0,APPROVED,1789.0
FL: JACKSONVILLE,08/05/2020 06:48:00,34.0,1168.0,627.0,195.0,102.0,72.0,77.0,42.0,23.0,APPROVED,1795.0
FL: JACKSONVILLE,08/05/2020 07:48:00,35.0,1171.0,627.0,196.0,102.0,71.0,76.0,43.0,24.0,APPROVED,1798.0
FL: JACKSONVILLE,08/05/2020 08:49:00,36.0,1155.0,618.0,195.0,99.0,70.0,75.0,43.0,23.0,APPROVED,1773.0
FL: JACKSONVILLE,08/05/2020 09:49:00,35.0,1185.0,636.0,199.0,101.0,71.0,78.0,42.0,22.0,APPROVED,1821.0
FL: JACKSONVILLE,08/05/2020 10:49:00,36.0,1213.0,660.0,206.0,106.0,74.0,82.0,45.0,22.0,APPROVED,1873.0
FL: JACKSONVILLE,08/05/2020 11:49:00,35.0,1221.0,670.0,209.0,110.0,75.0,83.0,46.0,23.0,APPROVED,1891.0
FL: JACKSONVILLE,08/05/2020 12:49:00,36.0,1206.0,672.0,208.0,111.0,74.0,83.0,45.0,23.0,APPROVED,1878.0
FL: JACKSONVILLE,08/05/2020 13:50:00,37.0,1210.0,669.0,211.0,112.0,75.0,85.0,46.0,24.0,APPROVED,1879.0
FL: JACKSONVILLE,08/05/2020 14:50:00,36.0,1193.0,654.0,204.0,107.0,71.0,84.0,46.0,23.0,APPROVED,1847.0
FL: JACKSONVILLE,08/05/2020 15:50:00,35.0,1187.0,644.0,201.0,107.0,70.0,81.0,46.0,22.0,APPROVED,1831.0
FL: JACKSONVILLE,08/05/2020 16:50:00,34.0,1169.0,634.0,195.0,106.0,69.0,81.0,46.0,24.0,APPROVED,1803.0
FL: JACKSONVILLE,08/05/2020 17:51:00,33.0,1171.0,633.0,193.0,103.0,71.0,78.0,46.0,23.0,APPROVED,1804.0
FL: JACKSONVILLE,08/05/2020 18:51:00,34.0,1161.0,630.0,194.0,101.0,69.0,81.0,44.0,23.0,APPROVED,1791.0
FL: JACKSONVILLE,08/05/2020 19:51:00,35.0,1163.0,629.0,196.0,103.0,67.0,80.0,45.0,23.0,APPROVED,1792.0
FL: JACKSONVILLE,08/05/2020 20:51:00,34.0,1165.0,617.0,192.0,101.0,68.0,79.0,43.0,23.0,APPROVED,1782.0
FL: JACKSONVILLE,08/05/2020 21:51:00,33.0,1166.0,615.0,190.0,101.0,70.0,78.0,43.0,22.0,APPROVED,1781.0
FL: JACKSONVILLE,08/05/2020 22:52:00,35.0,1160.0,617.0,193.0,99.0,70.0,77.0,42.0,23.0,APPROVED,1777.0
FL: JACKSONVILLE,08/05/2020 23:52:00,35.0,1167.0,616.0,191.0,99.0,69.0,77.0,45.0,22.0,APPROVED,1783.0
FL: JACKSONVILLE,08/06/2020 00:52:00,37.0,1165.0,632.0,194.0,100.0,69.0,77.0,45.0,23.0,APPROVED,1797.0
FL: JACKSONVILLE,08/06/2020 01:52:00,37.0,1167.0,620.0,196.0,101.0,70.0,73.0,43.0,22.0,APPROVED,1787.0
FL: JACKSONVILLE,08/06/2020 02:52:00,34.0,1161.0,612.0,190.0,98.0,68.0,77.0,43.0,23.0,APPROVED,1773.0
FL: JACKSONVILLE,08/06/2020 03:53:00,36.0,1159.0,618.0,193.0,101.0,70.0,77.0,42.0,23.0,APPROVED,1777.0
FL: JACKSONVILLE,08/06/2020 04:53:00,35.0,1165.0,607.0,195.0,101.0,68.0,77.0,42.0,21.0,APPROVED,1772.0
FL: JACKSONVILLE,08/06/2020 05:53:00,35.0,1161.0,621.0,194.0,101.0,68.0,79.0,43.0,23.0,APPROVED,1782.0
FL: JACKSONVILLE,08/06/2020 06:53:00,35.0,1168.0,615.0,193.0,98.0,70.0,75.0,42.0,23.0,APPROVED,1783.0
FL: JACKSONVILLE,08/06/2020 07:53:00,35.0,1167.0,619.0,194.0,101.0,70.0,78.0,42.0,22.0,APPROVED,1786.0
FL: JACKSONVILLE,08/06/2020 08:54:00,35.0,1178.0,622.0,196.0,103.0,68.0,77.0,41.0,21.0,APPROVED,1800.0
FL: JACKSONVILLE,08/06/2020 09:54:00,36.0,1167.0,622.0,194.0,99.0,71.0,76.0,43.0,23.0,APPROVED,1789.0
FL: JACKSONVILLE,08/06/2020 10:54:00,35.0,1169.0,628.0,197.0,102.0,70.0,77.0,43.0,23.0,APPROVED,1797.0
FL: JACKSONVILLE,08/06/2020 11:54:00,35.0,1180.0,632.0,197.0,105.0,71.0,79.0,44.0,21.0,APPROVED,1812.0
FL: JACKSONVILLE,08/06/2020 12:55:00,35.0,1186.0,634.0,195.0,108.0,72.0,78.0,42.0,24.0,APPROVED,1820.0
FL: JACKSONVILLE,08/06/2020 13:55:00,34.0,1183.0,639.0,200.0,105.0,70.0,81.0,45.0,21.0,APPROVED,1822.0
FL: JACKSONVILLE,08/06/2020 14:28:00,36.0,1177.0,641.0,202.0,108.0,69.0,79.0,45.0,22.0,APPROVED,1818.0
FL: JACKSONVILLE,08/06/2020 15:33:00,35.0,1157.0,623.0,195.0,99.0,70.0,77.0,43.0,23.0,APPROVED,1780.0
FL: JACKSONVILLE,08/06/2020 16:33:00,33.0,1168.0,630.0,196.0,101.0,68.0,79.0,44.0,23.0,APPROVED,1798.0
FL: JACKSONVILLE,08/06/2020 17:33:00,35.0,1169.0,637.0,197.0,102.0,69.0,81.0,45.0,23.0,APPROVED,1806.0
FL: JACKSONVILLE,08/06/2020 18:33:00,34.0,1171.0,634.0,194.0,105.0,68.0,79.0,45.0,22.0,APPROVED,1805.0
FL: JACKSONVILLE,08/06/2020 19:33:00,35.0,1164.0,628.0,195.0,98.0,70.0,79.0,44.0,22.0,APPROVED,1792.0
FL: JACKSONVILLE,08/06/2020 20:34:00,35.0,1163.0,627.0,195.0,101.0,69.0,79.0,43.0,23.0,APPROVED,1790.0
FL: JACKSONVILLE,08/06/2020 21:34:00,34.0,1162.0,624.0,193.0,101.0,68.0,79.0,44.0,23.0,APPROVED,1786.0
FL: JACKSONVILLE,08/06/2020 22:34:00,37.0,1295.0,712.0,220.0,116.0,76.0,87.0,47.0,23.0,APPROVED,2007.0
FL: JACKSONVILLE,08/06/2020 23:34:00,38.0,1313.0,733.0,229.0,117.0,78.0,90.0,47.0,24.0,APPROVED,2046.0
FL: JACKSONVILLE,08/07/2020 00:34:00,39.0,1248.0,692.0,218.0,113.0,76.0,86.0,46.0,24.0,APPROVED,1940.0
FL: JACKSONVILLE,08/07/2020 01:35:00,34.0,1178.0,635.0,199.0,103.0,70.0,79.0,43.0,22.0,APPROVED,1813.0
FL: JACKSONVILLE,08/07/2020 02:35:00,34.0,1157.0,606.0,192.0,99.0,69.0,79.0,43.0,23.0,APPROVED,1763.0
FL: JACKSONVILLE,08/07/2020 03:35:00,35.0,1146.0,602.0,192.0,96.0,68.0,76.0,41.0,23.0,APPROVED,1748.0
FL: JACKSONVILLE,08/07/2020 04:35:00,36.0,1146.0,613.0,193.0,98.0,69.0,77.0,43.0,21.0,APPROVED,1759.0
FL: JACKSONVILLE,08/07/2020 05:35:00,35.0,1151.0,614.0,194.0,100.0,67.0,77.0,40.0,22.0,APPROVED,1765.0
FL: JACKSONVILLE,08/07/2020 06:36:00,34.0,1149.0,611.0,192.0,98.0,69.0,77.0,40.0,23.0,APPROVED,1760.0
FL: JACKSONVILLE,08/07/2020 07:36:00,35.0,1150.0,612.0,190.0,98.0,70.0,75.0,43.0,23.0,APPROVED,1762.0
FL: JACKSONVILLE,08/07/2020 08:36:00,34.0,1156.0,612.0,190.0,99.0,70.0,75.0,41.0,21.0,APPROVED,1768.0
FL: JACKSONVILLE,08/07/2020 09:36:00,35.0,1158.0,615.0,195.0,100.0,71.0,75.0,42.0,23.0,APPROVED,1773.0
FL: JACKSONVILLE,08/07/2020 10:37:00,35.0,1163.0,620.0,195.0,100.0,69.0,76.0,42.0,22.0,APPROVED,1783.0
FL: JACKSONVILLE,08/07/2020 11:37:00,34.0,1171.0,620.0,195.0,100.0,72.0,77.0,43.0,22.0,APPROVED,1791.0
FL: JACKSONVILLE,08/07/2020 12:37:00,36.0,1156.0,625.0,196.0,101.0,68.0,79.0,42.0,23.0,APPROVED,1781.0
FL: JACKSONVILLE,08/07/2020 13:37:00,33.0,1150.0,619.0,194.0,99.0,70.0,78.0,44.0,22.0,APPROVED,1769.0
FL: JACKSONVILLE,08/07/2020 14:37:00,33.0,1156.0,620.0,195.0,103.0,70.0,78.0,42.0,22.0,APPROVED,1776.0
FL: JACKSONVILLE,08/07/2020 15:38:00,34.0,1154.0,625.0,193.0,101.0,67.0,76.0,43.0,22.0,APPROVED,1779.0
FL: JACKSONVILLE,08/07/2020 16:38:00,34.0,1160.0,626.0,192.0,102.0,69.0,78.0,43.0,23.0,APPROVED,1786.0
FL: JACKSONVILLE,08/07/2020 17:38:00,34.0,1156.0,613.0,195.0,101.0,67.0,81.0,44.0,23.0,APPROVED,1769.0
FL: JACKSONVILLE,08/07/2020 18:38:00,35.0,1160.0,623.0,193.0,102.0,69.0,77.0,44.0,23.0,APPROVED,1783.0
FL: JACKSONVILLE,08/07/2020 19:38:00,35.0,1155.0,622.0,188.0,99.0,67.0,76.0,43.0,22.0,APPROVED,1777.0
FL: JACKSONVILLE,08/07/2020 20:39:00,35.0,1194.0,645.0,202.0,106.0,72.0,81.0,45.0,23.0,APPROVED,1839.0
FL: JACKSONVILLE,08/07/2020 21:39:00,38.0,1268.0,707.0,216.0,114.0,76.0,87.0,46.0,23.0,APPROVED,1975.0
FL: JACKSONVILLE,08/07/2020 22:39:00,40.0,1333.0,754.0,235.0,123.0,78.0,93.0,48.0,24.0,APPROVED,2087.0
FL: JACKSONVILLE,08/07/2020 23:39:00,44.0,1323.0,738.0,233.0,121.0,80.0,92.0,49.0,24.0,APPROVED,2061.0
FL: JACKSONVILLE,08/08/2020 01:40:00,36.0,1164.0,619.0,198.0,102.0,71.0,76.0,41.0,22.0,APPROVED,1783.0
FL: JACKSONVILLE,08/08/2020 02:40:00,34.0,1160.0,615.0,195.0,98.0,70.0,76.0,42.0,22.0,APPROVED,1775.0
FL: JACKSONVILLE,08/08/2020 03:40:00,35.0,1142.0,608.0,192.0,101.0,69.0,77.0,40.0,21.0,APPROVED,1750.0
FL: JACKSONVILLE,08/08/2020 04:40:00,35.0,1154.0,611.0,192.0,100.0,67.0,76.0,42.0,23.0,APPROVED,1765.0
FL: JACKSONVILLE,08/08/2020 05:41:00,35.0,1155.0,610.0,193.0,100.0,68.0,76.0,41.0,22.0,APPROVED,1765.0
FL: JACKSONVILLE,08/08/2020 06:41:00,33.0,1151.0,614.0,194.0,100.0,70.0,76.0,43.0,21.0,APPROVED,1765.0
FL: JACKSONVILLE,08/08/2020 07:41:00,34.0,1155.0,612.0,196.0,98.0,70.0,78.0,41.0,23.0,APPROVED,1767.0
FL: JACKSONVILLE,08/08/2020 08:41:00,33.0,1162.0,618.0,195.0,98.0,70.0,76.0,42.0,23.0,APPROVED,1780.0
FL: JACKSONVILLE,08/08/2020 09:41:00,33.0,1163.0,625.0,196.0,104.0,71.0,75.0,42.0,23.0,APPROVED,1788.0
FL: JACKSONVILLE,08/08/2020 10:42:00,34.0,1163.0,618.0,196.0,103.0,71.0,80.0,42.0,21.0,APPROVED,1781.0
FL: JACKSONVILLE,08/08/2020 11:42:00,35.0,1163.0,618.0,197.0,102.0,70.0,79.0,42.0,23.0,APPROVED,1781.0
FL: JACKSONVILLE,08/08/2020 12:42:00,36.0,1172.0,629.0,200.0,103.0,72.0,79.0,43.0,21.0,APPROVED,1801.0
